[(41.0, 396.0), (32.0, 405.0), (49.0, 405.0), (-8.0, 344.0), (82.0, 341.0), (13.0, 212.0), (63.0, 211.0), (2.0, 107.0), (82.0, 109.0), (-7.0, 11.0), (95.0, 12.0), (0, 0), (89.0, 2.0), (-27.0, -22.0), (118.0, -16.0)]
[(40.0, 398.0), (31.0, 408.0), (48.0, 408.0), (-8.0, 344.0), (82.0, 344.0), (13.0, 212.0), (63.0, 212.0), (4.0, 107.0), (79.0, 110.0), (-7.0, 11.0), (95.0, 12.0), (0, 0), (90.0, 2.0), (-28.0, -22.0), (116.0, -17.0)]
[(40.0, 400.0), (30.0, 409.0), (48.0, 408.0), (-8.0, 346.0), (81.0, 345.0), (13.0, 211.0), (64.0, 213.0), (5.0, 107.0), (78.0, 110.0), (-7.0, 11.0), (94.0, 13.0), (0, 0), (90.0, 3.0), (-29.0, -22.0), (115.0, -17.0)]
[(39.0, 399.0), (30.0, 408.0), (48.0, 408.0), (-8.0, 346.0), (81.0, 345.0), (14.0, 211.0), (64.0, 212.0), (5.0, 108.0), (78.0, 110.0), (-7.0, 12.0), (94.0, 13.0), (0, 0), (90.0, 3.0), (-30.0, -22.0), (115.0, -16.0)]
[(39.0, 400.0), (29.0, 408.0), (47.0, 408.0), (-8.0, 346.0), (81.0, 346.0), (14.0, 212.0), (64.0, 212.0), (6.0, 108.0), (79.0, 109.0), (-7.0, 12.0), (94.0, 13.0), (0, 0), (90.0, 3.0), (-29.0, -22.0), (115.0, -16.0)]
[(39.0, 401.0), (29.0, 409.0), (47.0, 409.0), (-7.0, 346.0), (81.0, 346.0), (14.0, 213.0), (64.0, 213.0), (5.0, 109.0), (79.0, 109.0), (-6.0, 12.0), (94.0, 13.0), (0, 0), (89.0, 3.0), (-29.0, -22.0), (115.0, -16.0)]
[(39.0, 399.0), (29.0, 408.0), (47.0, 407.0), (-7.0, 346.0), (81.0, 346.0), (15.0, 213.0), (64.0, 213.0), (5.0, 109.0), (78.0, 109.0), (-6.0, 13.0), (94.0, 13.0), (0, 0), (89.0, 3.0), (-29.0, -22.0), (115.0, -16.0)]
[(39.0, 399.0), (29.0, 408.0), (48.0, 407.0), (-7.0, 345.0), (81.0, 344.0), (15.0, 212.0), (64.0, 211.0), (5.0, 109.0), (78.0, 109.0), (-6.0, 13.0), (94.0, 13.0), (0, 0), (89.0, 3.0), (-29.0, -22.0), (115.0, -16.0)]
[(39.0, 399.0), (29.0, 408.0), (48.0, 407.0), (-7.0, 346.0), (81.0, 344.0), (15.0, 211.0), (64.0, 211.0), (4.0, 109.0), (78.0, 109.0), (-6.0, 13.0), (94.0, 13.0), (0, 0), (89.0, 3.0), (-29.0, -22.0), (115.0, -16.0)]
[(40.0, 397.0), (30.0, 406.0), (48.0, 406.0), (-7.0, 345.0), (82.0, 342.0), (15.0, 210.0), (64.0, 210.0), (4.0, 109.0), (79.0, 109.0), (-6.0, 13.0), (94.0, 13.0), (0, 0), (89.0, 3.0), (-29.0, -23.0), (115.0, -16.0)]
[(41.0, 395.0), (31.0, 404.0), (49.0, 402.0), (-7.0, 343.0), (83.0, 340.0), (15.0, 209.0), (64.0, 210.0), (4.0, 109.0), (80.0, 108.0), (-6.0, 13.0), (94.0, 13.0), (0, 0), (89.0, 3.0), (-28.0, -23.0), (115.0, -16.0)]
[(43.0, 378.0), (33.0, 388.0), (51.0, 386.0), (-8.0, 334.0), (84.0, 331.0), (14.0, 206.0), (65.0, 206.0), (-0.0, 108.0), (88.0, 108.0), (-7.0, 13.0), (93.0, 13.0), (0, 0), (88.0, 2.0), (-29.0, -23.0), (115.0, -16.0)]
[(45.0, 362.0), (36.0, 371.0), (52.0, 370.0), (-8.0, 320.0), (86.0, 317.0), (14.0, 197.0), (65.0, 196.0), (-5.0, 105.0), (94.0, 108.0), (-7.0, 13.0), (93.0, 13.0), (0, 0), (88.0, 2.0), (-29.0, -23.0), (115.0, -16.0)]
[(45.0, 359.0), (36.0, 368.0), (53.0, 367.0), (-7.0, 317.0), (86.0, 314.0), (14.0, 193.0), (65.0, 193.0), (-7.0, 103.0), (97.0, 107.0), (-7.0, 13.0), (93.0, 14.0), (0, 0), (88.0, 1.0), (-29.0, -23.0), (115.0, -16.0)]
[(47.0, 328.0), (38.0, 338.0), (53.0, 337.0), (-1.0, 292.0), (87.0, 288.0), (15.0, 167.0), (67.0, 169.0), (-12.0, 94.0), (103.0, 100.0), (-7.0, 13.0), (93.0, 13.0), (0, 0), (88.0, 0.0), (-29.0, -22.0), (115.0, -16.0)]
[(47.0, 308.0), (38.0, 318.0), (55.0, 317.0), (2.0, 278.0), (87.0, 273.0), (16.0, 159.0), (68.0, 159.0), (-13.0, 96.0), (107.0, 96.0), (-7.0, 13.0), (95.0, 13.0), (0, 0), (88.0, 0.0), (-31.0, -21.0), (115.0, -16.0)]
[(47.0, 290.0), (38.0, 300.0), (55.0, 299.0), (3.0, 265.0), (87.0, 261.0), (16.0, 149.0), (68.0, 150.0), (-17.0, 94.0), (108.0, 91.0), (-7.0, 13.0), (96.0, 12.0), (0, 0), (89.0, 0.0), (-31.0, -21.0), (117.0, -17.0)]
[(47.0, 289.0), (38.0, 298.0), (55.0, 298.0), (4.0, 263.0), (87.0, 258.0), (16.0, 147.0), (68.0, 147.0), (-18.0, 94.0), (109.0, 91.0), (-7.0, 12.0), (96.0, 12.0), (0, 0), (88.0, -1.0), (-31.0, -20.0), (117.0, -17.0)]
[(47.0, 256.0), (38.0, 266.0), (55.0, 265.0), (5.0, 236.0), (87.0, 232.0), (17.0, 133.0), (68.0, 134.0), (-19.0, 92.0), (110.0, 90.0), (-7.0, 12.0), (96.0, 11.0), (0, 0), (88.0, -1.0), (-31.0, -20.0), (117.0, -17.0)]
[(47.0, 243.0), (38.0, 253.0), (55.0, 252.0), (5.0, 225.0), (84.0, 223.0), (18.0, 123.0), (67.0, 124.0), (-21.0, 89.0), (112.0, 90.0), (-7.0, 11.0), (95.0, 11.0), (0, 0), (87.0, -1.0), (-30.0, -20.0), (117.0, -17.0)]
[(47.0, 230.0), (38.0, 240.0), (55.0, 239.0), (5.0, 213.0), (83.0, 213.0), (20.0, 114.0), (67.0, 117.0), (-22.0, 89.0), (115.0, 92.0), (-8.0, 12.0), (95.0, 12.0), (0, 0), (87.0, 0.0), (-30.0, -19.0), (117.0, -16.0)]
[(47.0, 214.0), (38.0, 223.0), (55.0, 223.0), (4.0, 199.0), (83.0, 197.0), (23.0, 101.0), (68.0, 103.0), (-25.0, 88.0), (116.0, 93.0), (-8.0, 11.0), (95.0, 12.0), (0, 0), (87.0, 0.0), (-30.0, -18.0), (116.0, -15.0)]
[(47.0, 214.0), (38.0, 223.0), (55.0, 222.0), (5.0, 197.0), (83.0, 195.0), (24.0, 97.0), (68.0, 98.0), (-25.0, 88.0), (116.0, 92.0), (-8.0, 11.0), (95.0, 12.0), (0, 0), (87.0, 1.0), (-30.0, -18.0), (116.0, -15.0)]
[(46.0, 209.0), (37.0, 219.0), (55.0, 219.0), (5.0, 193.0), (83.0, 192.0), (24.0, 94.0), (69.0, 94.0), (-26.0, 88.0), (116.0, 93.0), (-8.0, 11.0), (95.0, 13.0), (0, 0), (86.0, 2.0), (-30.0, -18.0), (116.0, -15.0)]
[(45.0, 210.0), (36.0, 220.0), (53.0, 220.0), (4.0, 196.0), (81.0, 195.0), (23.0, 98.0), (68.0, 99.0), (-28.0, 87.0), (115.0, 93.0), (-9.0, 11.0), (94.0, 13.0), (0, 0), (85.0, 2.0), (-31.0, -19.0), (115.0, -15.0)]
[(45.0, 216.0), (36.0, 225.0), (53.0, 225.0), (3.0, 201.0), (81.0, 201.0), (23.0, 104.0), (68.0, 105.0), (-28.0, 88.0), (115.0, 93.0), (-9.0, 11.0), (94.0, 13.0), (0, 0), (85.0, 2.0), (-31.0, -19.0), (115.0, -15.0)]
[(44.0, 217.0), (36.0, 226.0), (52.0, 226.0), (3.0, 201.0), (81.0, 201.0), (23.0, 103.0), (68.0, 106.0), (-28.0, 88.0), (114.0, 93.0), (-9.0, 11.0), (94.0, 13.0), (0, 0), (85.0, 2.0), (-31.0, -19.0), (115.0, -15.0)]
[(44.0, 224.0), (36.0, 227.0), (51.0, 231.0), (3.0, 202.0), (80.0, 205.0), (20.0, 118.0), (66.0, 120.0), (-28.0, 89.0), (114.0, 93.0), (-9.0, 11.0), (94.0, 13.0), (0, 0), (85.0, 2.0), (-31.0, -19.0), (115.0, -15.0)]
[(43.0, 247.0), (36.0, 254.0), (51.0, 255.0), (3.0, 228.0), (79.0, 223.0), (18.0, 133.0), (65.0, 135.0), (-26.0, 89.0), (112.0, 93.0), (-9.0, 12.0), (94.0, 14.0), (0, 0), (85.0, 2.0), (-31.0, -19.0), (116.0, -15.0)]
