[(42.0, 340.0), (33.0, 348.0), (49.0, 348.0), (1.0, 298.0), (76.0, 298.0), (16.0, 180.0), (66.0, 180.0), (-4.0, 92.0), (80.0, 89.0), (-7.0, 12.0), (78.0, 13.0), (0, 0), (71.0, 3.0), (-26.0, -19.0), (88.0, -18.0)]
[(42.0, 346.0), (33.0, 354.0), (49.0, 354.0), (1.0, 306.0), (76.0, 304.0), (15.0, 184.0), (66.0, 184.0), (-4.0, 94.0), (81.0, 90.0), (-7.0, 12.0), (78.0, 14.0), (0, 0), (71.0, 4.0), (-25.0, -19.0), (88.0, -18.0)]
[(42.0, 353.0), (33.0, 361.0), (49.0, 361.0), (1.0, 310.0), (77.0, 307.0), (15.0, 185.0), (66.0, 185.0), (-4.0, 93.0), (81.0, 90.0), (-8.0, 12.0), (78.0, 14.0), (0, 0), (71.0, 4.0), (-25.0, -21.0), (88.0, -18.0)]
[(43.0, 360.0), (34.0, 368.0), (50.0, 368.0), (2.0, 318.0), (78.0, 313.0), (16.0, 188.0), (67.0, 188.0), (-3.0, 94.0), (82.0, 90.0), (-7.0, 12.0), (79.0, 14.0), (0, 0), (72.0, 4.0), (-24.0, -21.0), (89.0, -18.0)]
[(43.0, 360.0), (34.0, 368.0), (50.0, 368.0), (1.0, 319.0), (78.0, 315.0), (16.0, 188.0), (67.0, 189.0), (-2.0, 94.0), (82.0, 91.0), (-7.0, 12.0), (79.0, 13.0), (0, 0), (72.0, 3.0), (-25.0, -22.0), (89.0, -19.0)]
[(43.0, 372.0), (33.0, 379.0), (50.0, 379.0), (-0.0, 326.0), (78.0, 323.0), (16.0, 195.0), (67.0, 196.0), (-0.0, 97.0), (82.0, 98.0), (-7.0, 12.0), (79.0, 14.0), (0, 0), (72.0, 4.0), (-26.0, -22.0), (89.0, -19.0)]
[(42.0, 373.0), (33.0, 381.0), (50.0, 382.0), (-0.0, 328.0), (78.0, 325.0), (16.0, 198.0), (67.0, 198.0), (1.0, 99.0), (82.0, 100.0), (-7.0, 12.0), (80.0, 14.0), (0, 0), (73.0, 4.0), (-28.0, -22.0), (89.0, -19.0)]
[(42.0, 375.0), (33.0, 382.0), (50.0, 383.0), (-0.0, 328.0), (79.0, 325.0), (16.0, 197.0), (66.0, 198.0), (2.0, 101.0), (82.0, 102.0), (-7.0, 12.0), (81.0, 14.0), (0, 0), (76.0, 4.0), (-28.0, -22.0), (90.0, -19.0)]
[(43.0, 375.0), (34.0, 383.0), (51.0, 383.0), (-0.0, 329.0), (80.0, 326.0), (17.0, 198.0), (67.0, 199.0), (5.0, 102.0), (82.0, 104.0), (-6.0, 13.0), (82.0, 15.0), (0, 0), (77.0, 4.0), (-25.0, -22.0), (91.0, -19.0)]
[(43.0, 377.0), (34.0, 384.0), (51.0, 384.0), (-1.0, 329.0), (80.0, 327.0), (17.0, 197.0), (66.0, 199.0), (5.0, 101.0), (82.0, 105.0), (-6.0, 13.0), (83.0, 15.0), (0, 0), (77.0, 4.0), (-25.0, -22.0), (93.0, -18.0)]
[(43.0, 377.0), (34.0, 385.0), (51.0, 385.0), (-1.0, 330.0), (80.0, 329.0), (16.0, 197.0), (66.0, 199.0), (5.0, 102.0), (82.0, 104.0), (-6.0, 14.0), (83.0, 16.0), (0, 0), (77.0, 5.0), (-27.0, -21.0), (94.0, -17.0)]
[(43.0, 376.0), (33.0, 383.0), (50.0, 383.0), (-3.0, 330.0), (79.0, 329.0), (15.0, 197.0), (65.0, 198.0), (4.0, 102.0), (82.0, 103.0), (-6.0, 14.0), (83.0, 16.0), (0, 0), (77.0, 5.0), (-27.0, -21.0), (94.0, -17.0)]
[(43.0, 376.0), (33.0, 383.0), (50.0, 383.0), (-4.0, 329.0), (79.0, 328.0), (14.0, 195.0), (65.0, 197.0), (4.0, 101.0), (81.0, 102.0), (-7.0, 13.0), (83.0, 14.0), (0, 0), (77.0, 3.0), (-27.0, -22.0), (94.0, -18.0)]
[(42.0, 378.0), (33.0, 385.0), (50.0, 385.0), (-4.0, 331.0), (79.0, 330.0), (14.0, 198.0), (64.0, 199.0), (4.0, 102.0), (80.0, 103.0), (-6.0, 13.0), (82.0, 16.0), (0, 0), (76.0, 5.0), (-26.0, -20.0), (94.0, -16.0)]
[(41.0, 377.0), (32.0, 385.0), (49.0, 385.0), (-6.0, 331.0), (78.0, 330.0), (12.0, 198.0), (62.0, 199.0), (1.0, 102.0), (77.0, 103.0), (-7.0, 13.0), (81.0, 16.0), (0, 0), (75.0, 5.0), (-28.0, -21.0), (92.0, -16.0)]
[(41.0, 379.0), (32.0, 386.0), (49.0, 386.0), (-6.0, 332.0), (77.0, 331.0), (11.0, 199.0), (62.0, 201.0), (-1.0, 103.0), (77.0, 104.0), (-7.0, 14.0), (81.0, 16.0), (0, 0), (75.0, 6.0), (-28.0, -20.0), (92.0, -15.0)]
[(41.0, 378.0), (32.0, 386.0), (48.0, 386.0), (-7.0, 332.0), (77.0, 331.0), (11.0, 199.0), (62.0, 201.0), (-1.0, 103.0), (76.0, 103.0), (-8.0, 14.0), (81.0, 17.0), (0, 0), (75.0, 6.0), (-28.0, -20.0), (92.0, -14.0)]
[(40.0, 378.0), (31.0, 386.0), (48.0, 386.0), (-7.0, 332.0), (76.0, 332.0), (11.0, 199.0), (61.0, 201.0), (-1.0, 102.0), (76.0, 103.0), (-8.0, 14.0), (81.0, 17.0), (0, 0), (75.0, 6.0), (-28.0, -20.0), (92.0, -14.0)]
[(40.0, 378.0), (31.0, 386.0), (48.0, 385.0), (-7.0, 332.0), (76.0, 331.0), (11.0, 199.0), (61.0, 200.0), (-2.0, 101.0), (76.0, 102.0), (-8.0, 14.0), (80.0, 17.0), (0, 0), (74.0, 6.0), (-28.0, -20.0), (91.0, -14.0)]
[(39.0, 377.0), (30.0, 384.0), (47.0, 384.0), (-7.0, 330.0), (76.0, 330.0), (11.0, 198.0), (61.0, 199.0), (-2.0, 99.0), (76.0, 100.0), (-8.0, 13.0), (80.0, 16.0), (0, 0), (74.0, 5.0), (-27.0, -21.0), (91.0, -15.0)]
[(40.0, 377.0), (31.0, 385.0), (48.0, 385.0), (-7.0, 330.0), (77.0, 330.0), (12.0, 198.0), (62.0, 199.0), (-2.0, 99.0), (77.0, 100.0), (-8.0, 13.0), (81.0, 15.0), (0, 0), (75.0, 5.0), (-26.0, -20.0), (92.0, -15.0)]
