[(54.0, 359.0), (46.0, 367.0), (62.0, 367.0), (8.0, 307.0), (93.0, 305.0), (23.0, 182.0), (70.0, 181.0), (9.0, 90.0), (78.0, 89.0), (-2.0, 12.0), (80.0, 11.0), (0, 0), (74.0, 2.0), (-2.0, -20.0), (86.0, -23.0)]
[(54.0, 361.0), (46.0, 368.0), (62.0, 368.0), (7.0, 307.0), (93.0, 305.0), (23.0, 184.0), (70.0, 183.0), (9.0, 91.0), (78.0, 91.0), (-2.0, 13.0), (80.0, 11.0), (0, 0), (74.0, 2.0), (-2.0, -20.0), (86.0, -23.0)]
[(54.0, 363.0), (45.0, 370.0), (62.0, 370.0), (7.0, 309.0), (93.0, 306.0), (22.0, 184.0), (70.0, 184.0), (9.0, 93.0), (78.0, 92.0), (-2.0, 13.0), (80.0, 12.0), (0, 0), (74.0, 3.0), (-1.0, -19.0), (86.0, -22.0)]
[(50.0, 365.0), (41.0, 372.0), (57.0, 372.0), (3.0, 310.0), (89.0, 310.0), (21.0, 184.0), (70.0, 184.0), (8.0, 93.0), (79.0, 93.0), (-2.0, 13.0), (80.0, 13.0), (0, 0), (74.0, 4.0), (-1.0, -20.0), (87.0, -22.0)]
[(48.0, 363.0), (40.0, 371.0), (56.0, 371.0), (1.0, 309.0), (86.0, 310.0), (20.0, 184.0), (69.0, 183.0), (8.0, 91.0), (79.0, 92.0), (-1.0, 12.0), (80.0, 13.0), (0, 0), (74.0, 3.0), (-1.0, -22.0), (86.0, -23.0)]
[(46.0, 365.0), (38.0, 372.0), (53.0, 372.0), (-1.0, 309.0), (85.0, 310.0), (18.0, 184.0), (68.0, 183.0), (7.0, 91.0), (79.0, 92.0), (-2.0, 12.0), (80.0, 12.0), (0, 0), (74.0, 3.0), (-1.0, -22.0), (86.0, -23.0)]
[(45.0, 364.0), (37.0, 372.0), (52.0, 372.0), (-2.0, 310.0), (83.0, 310.0), (17.0, 185.0), (67.0, 184.0), (5.0, 91.0), (79.0, 94.0), (-2.0, 12.0), (80.0, 13.0), (0, 0), (74.0, 3.0), (-1.0, -22.0), (86.0, -23.0)]
[(44.0, 364.0), (36.0, 371.0), (51.0, 371.0), (-2.0, 309.0), (82.0, 310.0), (15.0, 184.0), (66.0, 184.0), (4.0, 90.0), (79.0, 93.0), (-2.0, 11.0), (80.0, 12.0), (0, 0), (74.0, 2.0), (-1.0, -23.0), (86.0, -24.0)]
[(44.0, 363.0), (36.0, 371.0), (52.0, 371.0), (-2.0, 310.0), (82.0, 310.0), (15.0, 184.0), (66.0, 184.0), (4.0, 90.0), (78.0, 94.0), (-2.0, 11.0), (80.0, 12.0), (0, 0), (75.0, 2.0), (0.0, -24.0), (86.0, -24.0)]
[(43.0, 363.0), (35.0, 371.0), (50.0, 371.0), (-3.0, 310.0), (81.0, 310.0), (15.0, 184.0), (65.0, 184.0), (4.0, 90.0), (77.0, 93.0), (-2.0, 11.0), (80.0, 12.0), (0, 0), (75.0, 2.0), (-1.0, -24.0), (86.0, -25.0)]
[(42.0, 363.0), (33.0, 371.0), (49.0, 371.0), (-4.0, 310.0), (79.0, 311.0), (14.0, 184.0), (64.0, 185.0), (4.0, 90.0), (75.0, 93.0), (-2.0, 11.0), (80.0, 12.0), (0, 0), (74.0, 2.0), (-1.0, -24.0), (85.0, -25.0)]
[(43.0, 363.0), (34.0, 371.0), (50.0, 370.0), (-2.0, 310.0), (80.0, 311.0), (15.0, 185.0), (64.0, 185.0), (4.0, 90.0), (73.0, 93.0), (-2.0, 11.0), (81.0, 11.0), (0, 0), (76.0, 2.0), (1.0, -24.0), (86.0, -25.0)]
[(42.0, 363.0), (33.0, 371.0), (49.0, 370.0), (-3.0, 310.0), (79.0, 311.0), (15.0, 185.0), (64.0, 185.0), (4.0, 90.0), (72.0, 93.0), (-2.0, 11.0), (80.0, 11.0), (0, 0), (75.0, 2.0), (1.0, -24.0), (84.0, -25.0)]
[(40.0, 363.0), (32.0, 370.0), (48.0, 370.0), (-4.0, 309.0), (79.0, 310.0), (15.0, 185.0), (63.0, 184.0), (4.0, 91.0), (72.0, 94.0), (-1.0, 11.0), (80.0, 12.0), (0, 0), (77.0, 3.0), (1.0, -24.0), (82.0, -25.0)]
[(40.0, 361.0), (31.0, 368.0), (47.0, 368.0), (-4.0, 307.0), (79.0, 308.0), (15.0, 183.0), (63.0, 182.0), (3.0, 89.0), (72.0, 92.0), (-1.0, 10.0), (80.0, 10.0), (0, 0), (77.0, 2.0), (1.0, -26.0), (83.0, -27.0)]
