[(32.0, 344.0, 110.5), (24.0, 353.0, 110.5), (39.0, 353.0, 110.5), (-12.0, 302.0, 38), (67.0, 303.0, 77), (9.0, 181.0, -18), (59.0, 182.0, 17), (-6.0, 91.0, 0), (71.0, 90.0, 17), (-7.0, 12.0, 0), (72.0, 13.0, 0), (0, 0, 0), (66.0, 3.0, 0), (-23.0, 0, 37), (83.0, 0, 40)]
[(32.0, 364.0, 65.5), (23.0, 371.0, 65.5), (39.0, 371.0, 65.5), (-14.0, 311.0, 37), (70.0, 308.0, 57), (8.0, 185.0, -7), (59.0, 186.0, 0), (-5.0, 93.0, 0), (71.0, 92.0, 0), (-7.0, 12.0, 0), (73.0, 13.0, 0), (0, 0, 0), (67.0, 4.0, 0), (-23.0, 0, 37), (82.0, 0, 41)]
[(31.0, 365.0, 86.0), (22.0, 372.0, 86.0), (38.0, 373.0, 86.0), (-14.0, 313.0, 41), (70.0, 313.0, 62), (7.0, 186.0, 0), (58.0, 188.0, 12), (-5.0, 93.0, 0), (72.0, 93.0, 12), (-7.0, 12.0, 0), (73.0, 15.0, 0), (0, 0, 0), (67.0, 5.0, 0), (-23.0, 0, 37), (82.0, 0, 41)]
[(29.0, 369.0, 72.0), (20.0, 376.0, 72.0), (37.0, 376.0, 72.0), (-16.0, 316.0, 37), (69.0, 316.0, 50), (7.0, 188.0, 0), (58.0, 191.0, 0), (-4.0, 94.0, 0), (70.0, 96.0, 0), (-7.0, 12.0, 0), (72.0, 16.0, 0), (0, 0, 0), (67.0, 6.0, 0), (-24.0, 0, 37), (81.0, 0, 41)]
[(28.0, 370.0, 78.0), (19.0, 377.0, 78.0), (36.0, 378.0, 78.0), (-16.0, 315.0, 46), (69.0, 318.0, 50), (7.0, 190.0, 0), (58.0, 193.0, 0), (-2.0, 96.0, 0), (70.0, 100.0, 0), (-7.0, 12.0, 0), (72.0, 16.0, 0), (0, 0, 0), (67.0, 6.0, 0), (-24.0, 0, 37), (81.0, 0, 41)]
[(28.0, 371.0, 71.5), (19.0, 379.0, 71.5), (36.0, 380.0, 71.5), (-17.0, 314.0, 48), (69.0, 318.0, 47), (7.0, 190.0, 0), (57.0, 192.0, 0), (-2.0, 96.0, 0), (70.0, 101.0, 0), (-7.0, 12.0, 0), (72.0, 15.0, 0), (0, 0, 0), (67.0, 6.0, 0), (-23.0, 0, 37), (82.0, 0, 41)]
[(27.0, 371.0, 69.5), (18.0, 379.0, 69.5), (35.0, 379.0, 69.5), (-17.0, 315.0, 46), (69.0, 317.0, 47), (6.0, 190.0, 0), (56.0, 191.0, 0), (-3.0, 96.0, 0), (70.0, 99.0, 0), (-7.0, 12.0, 0), (72.0, 15.0, 0), (0, 0, 0), (66.0, 6.0, 0), (-23.0, 0, 37), (82.0, 0, 40)]
[(27.0, 371.0, 74.5), (18.0, 379.0, 74.5), (35.0, 380.0, 74.5), (-18.0, 314.0, 51), (69.0, 318.0, 47), (5.0, 191.0, 0), (55.0, 192.0, 0), (-3.0, 96.0, 0), (70.0, 99.0, 0), (-7.0, 12.0, 0), (72.0, 15.0, 0), (0, 0, 0), (66.0, 6.0, 0), (-23.0, 0, 37), (83.0, 0, 40)]
[(26.0, 373.0, 74.0), (16.0, 380.0, 74.0), (34.0, 381.0, 74.0), (-18.0, 314.0, 52), (69.0, 318.0, 44), (3.0, 191.0, 0), (54.0, 191.0, 0), (-3.0, 96.0, 0), (70.0, 99.0, 0), (-7.0, 12.0, 0), (72.0, 15.0, 0), (0, 0, 0), (66.0, 5.0, 0), (-23.0, 0, 37), (84.0, 0, 40)]
[(24.0, 373.0, 66.5), (14.0, 381.0, 66.5), (32.0, 382.0, 66.5), (-20.0, 316.0, 46), (67.0, 320.0, 41), (2.0, 191.0, 0), (52.0, 192.0, 0), (-4.0, 96.0, 0), (69.0, 98.0, 0), (-8.0, 12.0, 0), (71.0, 15.0, 0), (0, 0, 0), (65.0, 5.0, 0), (-24.0, 0, 37), (83.0, 0, 40)]
