[(38.0, 392.0), (29.0, 401.0), (46.0, 401.0), (-4.0, 350.0), (81.0, 349.0), (15.0, 206.0), (65.0, 207.0), (2.0, 107.0), (88.0, 107.0), (-7.0, 14.0), (104.0, 14.0), (0, 0), (99.0, 1.0), (-25.0, -20.0), (127.0, -16.0)]
[(36.0, 399.0), (27.0, 408.0), (45.0, 409.0), (-5.0, 354.0), (81.0, 355.0), (15.0, 210.0), (65.0, 211.0), (5.0, 109.0), (87.0, 111.0), (-7.0, 14.0), (103.0, 15.0), (0, 0), (98.0, 2.0), (-25.0, -19.0), (127.0, -15.0)]
[(35.0, 396.0), (26.0, 406.0), (44.0, 406.0), (-4.0, 354.0), (81.0, 355.0), (15.0, 210.0), (65.0, 210.0), (5.0, 109.0), (87.0, 111.0), (-6.0, 14.0), (102.0, 15.0), (0, 0), (98.0, 2.0), (-25.0, -19.0), (126.0, -15.0)]
[(35.0, 397.0), (26.0, 407.0), (45.0, 407.0), (-4.0, 355.0), (81.0, 356.0), (16.0, 209.0), (65.0, 209.0), (6.0, 108.0), (85.0, 109.0), (-6.0, 14.0), (101.0, 15.0), (0, 0), (97.0, 2.0), (-25.0, -20.0), (125.0, -15.0)]
[(33.0, 400.0), (25.0, 409.0), (43.0, 409.0), (-5.0, 356.0), (79.0, 357.0), (15.0, 210.0), (65.0, 211.0), (6.0, 108.0), (84.0, 109.0), (-7.0, 14.0), (100.0, 15.0), (0, 0), (96.0, 3.0), (-26.0, -19.0), (123.0, -14.0)]
[(32.0, 402.0), (24.0, 410.0), (42.0, 410.0), (-5.0, 357.0), (79.0, 358.0), (15.0, 211.0), (65.0, 212.0), (6.0, 108.0), (84.0, 111.0), (-7.0, 14.0), (100.0, 16.0), (0, 0), (96.0, 4.0), (-25.0, -19.0), (122.0, -13.0)]
[(32.0, 402.0), (24.0, 410.0), (42.0, 411.0), (-5.0, 356.0), (79.0, 357.0), (15.0, 210.0), (65.0, 211.0), (6.0, 108.0), (85.0, 110.0), (-7.0, 14.0), (100.0, 16.0), (0, 0), (96.0, 5.0), (-25.0, -19.0), (122.0, -13.0)]
[(32.0, 401.0), (24.0, 410.0), (42.0, 410.0), (-5.0, 356.0), (80.0, 358.0), (15.0, 210.0), (65.0, 211.0), (6.0, 108.0), (84.0, 110.0), (-7.0, 14.0), (100.0, 16.0), (0, 0), (96.0, 5.0), (-25.0, -19.0), (122.0, -13.0)]
[(32.0, 401.0), (24.0, 410.0), (43.0, 410.0), (-5.0, 356.0), (80.0, 358.0), (15.0, 210.0), (65.0, 211.0), (6.0, 107.0), (84.0, 110.0), (-6.0, 14.0), (100.0, 16.0), (0, 0), (96.0, 5.0), (-25.0, -20.0), (121.0, -13.0)]
[(31.0, 401.0), (23.0, 410.0), (42.0, 411.0), (-6.0, 356.0), (79.0, 357.0), (15.0, 210.0), (65.0, 211.0), (5.0, 107.0), (83.0, 110.0), (-7.0, 13.0), (99.0, 16.0), (0, 0), (95.0, 5.0), (-26.0, -20.0), (120.0, -13.0)]
[(31.0, 401.0), (23.0, 410.0), (42.0, 410.0), (-6.0, 356.0), (79.0, 357.0), (15.0, 210.0), (65.0, 212.0), (5.0, 107.0), (83.0, 110.0), (-7.0, 13.0), (99.0, 16.0), (0, 0), (95.0, 5.0), (-25.0, -20.0), (120.0, -13.0)]
[(32.0, 402.0), (24.0, 411.0), (43.0, 411.0), (-6.0, 357.0), (79.0, 358.0), (15.0, 211.0), (65.0, 212.0), (5.0, 108.0), (83.0, 111.0), (-7.0, 13.0), (98.0, 17.0), (0, 0), (95.0, 6.0), (-25.0, -20.0), (120.0, -12.0)]
[(33.0, 402.0), (25.0, 411.0), (43.0, 412.0), (-6.0, 357.0), (79.0, 358.0), (15.0, 211.0), (65.0, 212.0), (5.0, 108.0), (83.0, 111.0), (-7.0, 13.0), (98.0, 17.0), (0, 0), (95.0, 6.0), (-25.0, -20.0), (120.0, -12.0)]
[(33.0, 402.0), (25.0, 411.0), (43.0, 412.0), (-6.0, 357.0), (79.0, 358.0), (15.0, 211.0), (65.0, 212.0), (6.0, 108.0), (83.0, 111.0), (-7.0, 13.0), (98.0, 17.0), (0, 0), (95.0, 6.0), (-25.0, -20.0), (120.0, -12.0)]
[(34.0, 403.0), (25.0, 411.0), (44.0, 412.0), (-5.0, 357.0), (79.0, 358.0), (15.0, 211.0), (65.0, 212.0), (5.0, 108.0), (83.0, 111.0), (-7.0, 13.0), (98.0, 17.0), (0, 0), (95.0, 6.0), (-25.0, -20.0), (120.0, -12.0)]
[(34.0, 402.0), (25.0, 411.0), (44.0, 411.0), (-5.0, 357.0), (79.0, 358.0), (15.0, 211.0), (65.0, 212.0), (6.0, 108.0), (83.0, 111.0), (-7.0, 13.0), (98.0, 17.0), (0, 0), (95.0, 6.0), (-25.0, -20.0), (120.0, -11.0)]
[(34.0, 402.0), (25.0, 411.0), (44.0, 411.0), (-5.0, 357.0), (79.0, 358.0), (15.0, 211.0), (65.0, 212.0), (6.0, 108.0), (83.0, 111.0), (-7.0, 13.0), (98.0, 17.0), (0, 0), (95.0, 6.0), (-25.0, -20.0), (120.0, -11.0)]
